Date,Inflation,Wage CPI,WTI,Heating Oil,Copper,Sugar,Natural Gas,Cattle,Lean Hogs,Soybeans,Lumber,Capacity Utilization,Corn,M2 Velocity,GDP,Wheat,PMI,USD Index,Unemployment Rate,Initial Jobless Claims
2014-07-31,0.038999999999999924,0.004506364568041506,0.023540247523918867,-0.02407622037957321,0.00014306719783999027,0.03154638595042215,-0.07686599464642603,0.01187903049699862,0.1351321114457878,-0.025690528952646424,-0.05715022603181842,0.007884339225389558,-0.0670349691180205,0.0038910505836575737,0.016064179754989638,-0.048148951215860415,1.2333333333333367,0.002141185465258894,-0.33333333333333365,-15750.0
2014-09-30,-0.41400000000000015,0.0016875368785565688,-0.04995173156291455,-0.03996421835159005,0.021971007462072357,-0.075654417378629,-0.13317966962195682,0.08407170095154058,-0.06302377567597817,-0.2537678454458132,0.03941291092813975,0.0029343817608106595,-0.24925668889728803,0.0038910505836575737,0.016064179754989638,-0.18740202660877917,1.3333333333333333,0.025636652327432598,-0.13333333333333316,-16833.333333333332
2014-10-31,-0.32800000000000007,1.3850286323835448e-05,-0.1157018063414029,-0.07511331087111714,-0.016052670150846198,-0.09306209333036901,-0.1121258244682704,0.0928178604303047,-0.1630152854775577,-0.25801493586668434,0.04375677492798136,3.38030823136363e-05,-0.19787038451089917,-0.006459948320413411,0.006160829707020143,-0.13609470219874473,1.4666666666666661,0.046550446330496126,-0.2999999999999998,-12250.0
2014-11-30,-0.3779999999999999,-0.0017615518729880986,-0.16425283865659904,-0.1142630742558641,-0.03404281643466684,-0.06549615825933698,-0.04307716932966071,0.09324274356723186,-0.17288271557413895,-0.1905525035689079,0.01955892280102181,0.0020340652256739165,-0.09867031492733665,-0.006459948320413411,0.006160829707020143,-0.07251244962949724,0.4666666666666662,0.06108315378598307,-0.33333333333333304,-13416.666666666666
2014-12-31,-0.9019999999999999,-0.004554646305698684,-0.2502734135713913,-0.18546191247862637,-0.056614452574421,-0.006931051521265702,-0.032305437376953336,0.07533769283902265,-0.1933388294670877,-0.03925590771201519,-0.01391452487054664,0.002870769229717407,0.07214699712044392,-0.006459948320413411,0.006160829707020143,0.07433747992392617,0.0,0.06514393741617992,-0.36666666666666686,-10166.666666666666
2015-01-31,-1.753,-0.00933660115348208,-0.33495495729564567,-0.2602329483029025,-0.07578121950298998,-0.022389398298952822,-0.09173703251777214,0.03456134432305869,-0.19958116859968866,0.02098249883038132,-0.03632872474043949,0.0021567414193562895,0.11626751410398052,-0.011703511053316018,0.007775252148993994,0.09990547250353878,-1.9666666666666661,0.07249684267260956,-0.20000000000000018,-3833.3333333333335
2015-02-28,-1.347,-0.011406561152533098,-0.37535594681236956,-0.26557253280327786,-0.10471066060883247,-0.04674492740094252,-0.22793508412685495,-0.011321398065329322,-0.22046808825430111,0.02546276298792257,-0.04279625345770097,-0.005477586973546574,0.11171403003047921,-0.011703511053316018,0.007775252148993994,0.0876277605367378,-3.366666666666667,0.07461636660127766,-0.20000000000000018,83.33333333333333
2015-03-31,-0.83,-0.009423941315513976,-0.347002728446719,-0.20976061397806786,-0.10712781553867314,-0.10759870058530409,-0.2565257311917818,-0.04452871604200078,-0.2644944692574434,-0.008232260188543339,-0.08475977861399991,-0.012693170967190581,0.04637423173579645,-0.011703511053316018,0.007775252148993994,-0.03569290701799713,-4.233333333333334,0.08857407432834241,-0.16666666666666638,1166.6666666666667
2015-04-30,-0.11100000000000002,-0.0017681312467969779,-0.1689204484091853,-0.06450445680594522,-0.08172067990239594,-0.12223576967380219,-0.2201214765408872,-0.03611232381876104,-0.21580914957986935,-0.045515337605298356,-0.13350730884179543,-0.01690515743213894,-0.01955787006217121,0.0006578947368420796,0.011247573000088495,-0.10757937575527252,-3.433333333333335,0.08096904893448645,-0.26666666666666633,1833.3333333333333
2015-06-30,0.198,0.0074742599270189265,0.17240312963426935,0.05755865861489735,-0.00416417942565903,-0.12716665622215348,-0.023347921685785547,-0.017625198759353415,0.1129408725231205,-0.034199535757224356,-0.11568173668167596,-0.01513600258326775,-0.053085446225466265,0.0006578947368420796,0.011247573000088495,-0.04743214525255619,-0.033333333333333805,0.015302503858716,-0.10000000000000024,-11333.333333333334
2015-07-31,0.37,0.007865927972818746,0.13748128955349787,-0.0058469376430987695,-0.01862340627760444,-0.10182486230558212,0.042120319894220465,-0.047760115773655,0.2177051904107274,-0.004317371183656456,-0.03571928180575066,-0.010099442969576766,-0.005773615611650052,-0.005259697567389865,0.006224844667444662,0.022794937045257705,1.0333333333333339,-0.008107726088999085,-0.06666666666666703,-12083.333333333334
2015-08-31,0.23500000000000001,0.006641082489183677,-0.01498335605284282,-0.07776864063928499,-0.09100823272134151,-0.1091447805855086,0.0187832048239179,-0.048941312693093236,0.10704513603677734,-0.004497250735886713,0.02169200291751986,-0.00503008013879754,0.020356665895953988,-0.005259697567389865,0.006224844667444662,0.044257701383690506,0.5000000000000023,-0.0072176910282195,-0.2666666666666669,-3416.6666666666665
2015-09-30,-0.16,0.0031840009249075596,-0.17314419277136026,-0.16289708089570032,-0.10299322570652371,-0.08555006995402636,-0.0011786656801866676,-0.07171265995437204,-0.006727085440255567,-0.02345684215980082,-0.046923704930241776,-5.23370054394956e-06,0.04769259967003579,-0.005259697567389865,0.006224844667444662,0.023653465814681807,-1.2666666666666633,0.0031505676566761995,-0.3333333333333333,-4000.0
2015-10-31,0.0010000000000000009,-0.0006463678560372591,-0.20500538147187417,-0.1696312177909944,-0.08345771494576225,-0.0044725570442904015,-0.07762561359935363,-0.07403731263430052,-0.11124839529888042,-0.0775228805831774,-0.0974521720958866,-0.002834744100129886,-0.0032042120821276525,-0.012557832121612655,0.0013721011025316088,-0.03666234241929016,-2.7666666666666657,0.0019256410811971162,-0.3333333333333333,-5083.333333333333
2015-11-30,0.307,-0.0026663156085983872,-0.12099409112480916,-0.12073624780347121,-0.055697136375165886,0.1657822037360321,-0.12079371652569708,-0.0938095150407768,-0.15351173348863584,-0.09137978003499521,-0.10744399498028608,-0.007906759727626667,-0.01180748506019778,-0.012557832121612655,0.0013721011025316088,-0.045782293589196395,-3.1000000000000014,0.006343433061397923,-0.16666666666666666,-7833.333333333333
2015-12-31,0.766,-0.001772553180636664,-0.10113794859501608,-0.13879961236242166,-0.06446999417512174,0.29848156987218394,-0.18184767067430394,-0.09849341050159689,-0.16458639262551,-0.062482349825090475,-0.008418020475685092,-0.013827484740117524,-0.025664048309049545,-0.012557832121612655,0.0013721011025316088,-0.03877104127598728,-2.7333333333333365,0.013372440760841634,-0.06666666666666672,-2416.6666666666665
2016-02-29,0.516,-0.002317510869653409,-0.2332387480814124,-0.2792441907248301,-0.10407066456464835,0.1140905409935497,-0.15249252400707117,-0.03579018166609694,-0.0355691974780434,-0.004398377618103792,0.04727371895046141,-0.009400666270930206,-0.023734759720538456,-0.016733601070950455,0.005085457028632723,-0.05108331526229696,-0.6999999999999981,0.017363525127153268,-0.13333333333333316,3250.0
2016-03-31,0.123,-0.002148035022759324,-0.193144472917834,-0.19741174174880843,-0.04402420047903175,0.004746926648653723,-0.11039149090046603,0.03745461760984553,0.09065608128252622,-0.0007978079945373453,0.06399127879401581,-0.005937106020273235,-0.030503704448575548,-0.016733601070950455,0.005085457028632723,-0.05740510253712098,1.2666666666666704,-0.0010743448804115684,-0.13333333333333316,916.6666666666666
2016-04-30,-0.248,0.0002963947426237734,-0.013524304485245227,-0.005590497239726474,0.018391980233986843,-0.015320441443730598,-0.1126767096574326,0.027204482232379246,0.19225155132318483,0.040197486044624996,0.10613112760579221,-0.007233188006519804,-0.00034989361487202547,-0.0074880871341048705,0.010111690953734875,-0.035779089395652226,2.500000000000002,-0.02701913346096374,0.03333333333333351,-7500.0
2016-05-31,0.0040000000000000036,0.005581038998712244,0.2474762794338888,0.21633339909340982,0.05438992852996636,0.10058574767249494,-0.03487895010103884,-0.004851343844140649,0.19598717047137995,0.106736625628936,0.1668723016352078,-0.008147122224371714,0.025511647324270956,-0.0074880871341048705,0.010111690953734875,-0.00819530609610327,2.5,-0.03177069534243781,0.06666666666666643,-2500.0
2016-06-30,0.15300000000000002,0.008599881793632877,0.35500430606269784,0.2991290642803075,0.017830451086154334,0.18214380539854663,0.1490830945767695,-0.08438127385331387,0.18199731632534125,0.19984841461925262,0.13521335958359668,-0.004383651448858809,0.07548231661701234,-0.0074880871341048705,0.010111690953734875,0.013657397679214542,1.6333333333333304,-0.02994945009912448,0.033333333333333215,-1500.0
2016-08-31,0.040999999999999925,0.005601730162577774,0.13131841546622658,0.11742044106089594,-0.005205723689571335,0.2623144014184623,0.3726832051774239,-0.10910309849440654,0.026190703906775335,0.12170634327060362,0.06630475792195856,0.003941790564870577,-0.0332555223487338,-0.006172839506172756,0.00880321145658658,-0.06472210511039546,0.3666666666666624,0.004320429077889361,-0.09999999999999964,-6750.0
2016-09-30,0.45799999999999996,0.003519749751006144,0.008100159971553776,0.008986884749698958,0.017540481960978037,0.2160726820469745,0.24470545577641195,-0.10329658539116339,-0.1378395849020242,-0.01966810000424761,0.06689083312772971,0.0017164542161656564,-0.14469088174721018,-0.006172839506172756,0.00880321145658658,-0.127553981361772,-0.36666666666666714,0.01286033164647437,-0.033333333333333215,-8833.333333333334
2016-10-31,0.8009999999999999,0.004517963825470576,-0.004969403689785251,0.024014695737217952,0.005241086302277662,0.16448686772305052,0.16509036726778262,-0.09195007210548252,-0.3026385160812083,-0.0954008872377783,0.036893311464787845,-0.0004972753789646381,-0.1214645381394528,-0.00552104899930983,0.010257112755539088,-0.11307141891511044,-0.9999999999999977,0.009570729858889345,0.10000000000000024,-6583.333333333333
2016-11-30,0.6300000000000001,0.005612097263969347,0.016208716392017916,0.04016389014588223,0.04367918694573879,0.11106363122165797,0.08684687481899059,-0.09827714249273878,-0.3228529600307865,-0.08229210374520539,0.007597555916048713,-0.0035279806483890694,-0.05431954415983211,-0.00552104899930983,0.010257112755539088,-0.07780420027989378,0.9000000000000034,0.022122686767374406,0.0,-10000.0
2016-12-31,0.6110000000000002,0.006582143739512307,0.09271960982988933,0.11197354310190158,0.09728503410359801,0.041974418692906273,0.13777656711015177,-0.04300434616019312,-0.20915543018736776,-0.014580043694901231,0.0019649123086770827,-0.0019393009664380179,0.04022755534985562,-0.00552104899930983,0.010257112755539088,-0.019995390787568377,2.2000000000000006,0.04110067741756019,-0.13333333333333316,-4750.0
2017-01-31,0.8640000000000001,0.006971275787710433,0.08610073071586379,0.08336012464443365,0.16646619283059916,-0.04015956215816714,0.13054091037000926,0.04806411980002951,0.037824317285791116,0.04400692180944922,-0.012757204066050657,-0.0006029273285534931,0.06103829147416524,-0.004857737682165242,0.009799166925039904,0.01159006055076907,3.633333333333333,0.05037321858346239,-0.2333333333333334,-6666.666666666667
2017-02-28,1.045,0.0074462214829476014,0.11522286601597327,0.1126437648895136,0.18845275489196525,-0.08240951431405667,0.1178346066907747,0.11202374463732342,0.2677517667023229,0.05581825055152429,0.06010866459147334,0.0019269299313774784,0.062223067072903704,-0.004857737682165242,0.009799166925039904,0.038982534769805934,3.633333333333333,0.04180822152801409,-0.20000000000000018,-4083.3333333333335
2017-03-31,0.3059999999999996,0.006817912341760731,0.07291489890125154,0.028220835233573542,0.13115181430737344,-0.0740937691349532,-0.02432029622090404,0.1260373328659314,0.35575044184260746,0.028314398911831816,0.09405559395377514,0.0020930626784311603,0.05066528036207353,-0.004857737682165242,0.009799166925039904,0.06112377733320817,3.400000000000001,0.014496746980544357,-0.20000000000000018,-6833.333333333333
2017-05-31,-0.8659999999999999,0.002147597868863279,-0.03788760473236461,-0.06392795014491523,0.0107514494731854,-0.15356017868664243,-0.030919761770347616,0.06898607778749531,0.1096771226304596,-0.05771472998726354,0.13146946134323326,0.012693995550845901,0.01756259788666133,-0.004184100418409997,0.008823680509756793,0.030761652375347,-0.23333333333333428,-0.01689438780112792,-0.2333333333333331,-2333.3333333333335
2017-06-30,-0.7559999999999998,0.001180700301621836,-0.07331049313463958,-0.06159692865990888,-0.009451636310849191,-0.22463215488210586,0.026786626125474913,0.05658445273741958,0.10127917548803705,-0.0779566607963475,0.09235443730462324,0.01644496552058346,0.011679376619828409,-0.004184100418409997,0.008823680509756793,0.021125314688112577,-0.9000000000000009,-0.02652334209976608,-0.16666666666666666,-3916.6666666666665
